Month,Weekly_Sales,CPI,Unemployment
11,12932.39,212.303441,6.768
11,13460.07,212.303441,6.768
11,93034.8,212.303441,6.768
11,16050.23,212.303441,6.768
11,19920.38,212.303441,6.768
11,19340.1,212.303441,6.768
11,10007.89,212.303441,6.768
11,31448.02,212.303441,6.768
11,41134.75,212.303441,6.768
12,10894.39,212.1613951,6.768
12,10632.91,212.1613951,6.768
12,10261.61,212.1613951,6.768
12,13770.03,212.1613951,6.768
12,10929.57,212.1613951,6.768
12,19398.74,212.1613951,6.768
12,11102.22,212.1613951,6.768
12,10108.26,212.1613951,6.768
12,14169.46,212.1613951,6.768
12,58698.52,212.1613951,6.768
12,15046.84,212.1613951,6.768
12,18507.35,212.1613951,6.768
12,10442.94,212.0193491,6.768
12,12164.4,212.0193491,6.768
12,12491.32,212.0193491,6.768
12,10179.96,212.0193491,6.768
12,13916.63,212.0193491,6.768
12,19865.42,212.0193491,6.768
12,10831.75,212.0193491,6.768
12,15754.92,212.0193491,6.768
12,11184.84,212.0193491,6.768
12,59119.65,212.0193491,6.768
12,11927.39,212.0193491,6.768
12,14614.79,212.0193491,6.768
12,12377.77,212.0193491,6.768
12,12673.86,211.9580815,6.768
12,13563.08,211.9580815,6.768
12,10917.88,211.9580815,6.768
12,20734.39,211.9580815,6.768
12,10128.93,211.9580815,6.768
12,15992.7,211.9580815,6.768
12,17338.43,211.9580815,6.768
12,19419.83,211.9580815,6.768
12,14388.53,211.9580815,6.768
12,51386.83,211.9580815,6.768
12,13434.14,211.9580815,6.768
12,10598.71,211.9573978,6.768
12,14904.77,211.9573978,6.768
12,13473.76,211.9573978,6.768
12,20299.48,211.9573978,6.768
12,12954.06,211.9573978,6.768
12,15999.88,211.9573978,6.768
12,10392.16,211.9573978,6.768
12,10322.12,211.9573978,6.768
12,11039.5,211.9573978,6.768
12,14843.37,211.9573978,6.768
12,11541.11,211.9573978,6.768
12,14915.24,211.9573978,6.768
12,29195.62,211.9573978,6.768
12,27468.19,211.9573978,6.768
12,17953.93,211.9573978,6.768
12,10288.12,211.9573978,6.768
12,44623.75,211.9573978,6.768
12,11708.09,211.9573978,6.768
12,22641.13,211.9573978,6.768
12,16632.66,211.9573978,6.768
12,11081.64,211.9567142,6.768
12,47281.81,211.9567142,6.768
12,19461.5,211.9567142,6.768
12,12222.68,211.9567142,6.768
12,10415.51,211.9567142,6.768
12,14306.77,211.9567142,6.768
12,12696.38,211.9567142,6.768
1,11119.43,211.9560305,6.634
1,61111.46,211.9560305,6.634
1,15093.85,211.9560305,6.634
1,22097.98,211.9560305,6.634
1,13859.84,211.9560305,6.634
1,11360.73,211.9560305,6.634
1,10998.63,211.9560305,6.634
1,13608.48,212.008514,6.634
1,20394.33,212.008514,6.634
1,10189.2,212.008514,6.634
1,38694.59,212.008514,6.634
1,15724.01,212.008514,6.634
1,10180.59,212.008514,6.634
1,19032.2,212.3800012,6.634
1,10598.24,212.3800012,6.634
1,10664.27,212.3800012,6.634
1,13852.31,212.3800012,6.634
1,67988.02,212.3800012,6.634
1,15621.38,212.3800012,6.634
1,11662.35,212.7514884,6.634
1,10041.85,212.7514884,6.634
1,20825.85,212.7514884,6.634
1,10737.69,212.7514884,6.634
1,55307.21,212.7514884,6.634
1,10347.47,212.7514884,6.634
1,16658.14,212.7514884,6.634
1,13172.61,212.7514884,6.634
2,14023.77,213.1229755,6.634
2,14263.35,213.1229755,6.634
2,22132.05,213.1229755,6.634
2,17986.42,213.1229755,6.634
2,60517.31,213.1229755,6.634
2,10091.13,213.1229755,6.634
2,10864.34,213.1229755,6.634
2,11470.96,213.1229755,6.634
2,10043.23,213.1229755,6.634
2,18341.45,213.1229755,6.634
2,13407.55,213.4944627,6.634
2,11579.75,213.4944627,6.634
2,14772.94,213.4944627,6.634
2,23968.31,213.4944627,6.634
2,11943.11,213.4944627,6.634
2,54577.97,213.4944627,6.634
2,16972.09,213.4944627,6.634
2,10402.12,213.4944627,6.634
2,22932.55,213.8068304,6.634
2,13746.2,213.8068304,6.634
2,16778.51,213.8068304,6.634
2,71334.17,213.8068304,6.634
2,18211.92,213.8068304,6.634
2,10237.99,213.8068304,6.634
2,12983.57,213.8068304,6.634
2,10788.53,213.8068304,6.634
2,16971.68,213.8068304,6.634
2,20576.63,214.0955503,6.634
2,10116.17,214.0955503,6.634
2,50333.76,214.0955503,6.634
2,10712.81,214.0955503,6.634
2,10488.91,214.0955503,6.634
2,12183.67,214.0955503,6.634
2,10446.21,214.0955503,6.634
2,17018.25,214.0955503,6.634
2,12548.24,214.0955503,6.634
3,20982.44,214.3842702,6.634
3,11756.32,214.3842702,6.634
3,63353.81,214.3842702,6.634
3,10160.34,214.3842702,6.634
3,11702.84,214.3842702,6.634
3,10592.48,214.3842702,6.634
3,14079.18,214.3842702,6.634
3,17992.98,214.3842702,6.634
3,12039.93,214.3842702,6.634
3,13478.15,214.3842702,6.634
3,10954.01,214.3842702,6.634
3,19341.36,214.6729901,6.634
3,10546.69,214.6729901,6.634
3,50638.57,214.6729901,6.634
3,17073.64,214.6729901,6.634
3,10424.66,214.6729901,6.634
3,12341.34,214.6729901,6.634
3,11547.79,214.6729901,6.634
3,18862.43,214.9257339,6.634
3,13789.8,214.9257339,6.634
3,49921.73,214.9257339,6.634
3,18926.28,214.9257339,6.634
3,11127.81,214.9257339,6.634
3,13621.4,214.9257339,6.634
3,11640.46,214.9257339,6.634
3,11728.21,215.1640872,6.634
3,17757.75,215.1640872,6.634
3,50469.77,215.1640872,6.634
3,18115.57,215.1640872,6.634
3,10741.67,215.1640872,6.634
3,15405.88,215.1640872,6.634
3,12439.01,215.1640872,6.634
4,12161.13,215.4024406,6.489
4,18522.2,215.4024406,6.489
4,19800.27,215.4024406,6.489
4,61995.67,215.4024406,6.489
4,13491.87,215.4024406,6.489
4,10223.31,215.4024406,6.489
4,11265.32,215.4024406,6.489
4,13830.45,215.4024406,6.489
4,19065.09,215.6407939,6.489
4,18516.03,215.6407939,6.489
4,10529.59,215.6407939,6.489
4,11252.54,215.6407939,6.489
4,12824.11,215.6407939,6.489
4,13704.39,215.6407939,6.489
4,47408.25,215.6407939,6.489
4,15852.29,215.6407939,6.489
4,11663.39,215.8592673,6.489
4,13758.72,215.8592673,6.489
4,19665.09,215.8592673,6.489
4,11232.89,215.8592673,6.489
4,18456.51,215.8592673,6.489
4,11462.38,215.8592673,6.489
4,48347.88,215.8592673,6.489
4,12239.56,215.8592673,6.489
4,14260.7,215.8592673,6.489
4,13560.9,216.0280407,6.489
4,18238.83,216.0280407,6.489
4,19340.91,216.0280407,6.489
4,15689.11,216.0280407,6.489
4,12601.23,216.0280407,6.489
4,48957.61,216.0280407,6.489
4,19617.12,216.0280407,6.489
4,10976.1,216.0280407,6.489
4,12830.22,216.1968142,6.489
4,18145.41,216.1968142,6.489
4,12927.82,216.1968142,6.489
4,20515.29,216.1968142,6.489
4,12643.64,216.1968142,6.489
4,11008.29,216.1968142,6.489
4,50945.32,216.1968142,6.489
4,11964.84,216.1968142,6.489
5,20042.32,216.3655877,6.489
5,10262.18,216.3655877,6.489
5,20183.47,216.3655877,6.489
5,10137.94,216.3655877,6.489
5,13285.04,216.3655877,6.489
5,13090.7,216.3655877,6.489
5,60207.39,216.3655877,6.489
5,11341.78,216.3655877,6.489
5,11487.55,216.3655877,6.489
5,19967.38,216.5343611,6.489
5,16309.75,216.5343611,6.489
5,11821.98,216.5343611,6.489
5,12445.58,216.5343611,6.489
5,10716.33,216.5343611,6.489
5,43727.29,216.5343611,6.489
5,11097.61,216.5343611,6.489
5,19065.5,216.3023847,6.489
5,19053.35,216.3023847,6.489
5,56088.54,216.3023847,6.489
5,13081.65,216.3023847,6.489
5,14212.07,216.3023847,6.489
5,11057.75,216.3023847,6.489
5,46987.27,216.0704083,6.489
5,20698.31,216.0704083,6.489
5,18099.57,216.0704083,6.489
5,13398.69,216.0704083,6.489
5,11484.49,216.0704083,6.489
5,13005.92,216.0704083,6.489
6,49463.58,215.8384319,6.489
6,22040.21,215.8384319,6.489
6,10821.06,215.8384319,6.489
6,11594.22,215.8384319,6.489
6,19534.16,215.8384319,6.489
6,15200.08,215.8384319,6.489
6,12355.35,215.8384319,6.489
6,11214.28,215.8384319,6.489
6,10505.48,215.8384319,6.489
6,12444.98,215.8384319,6.489
6,13791.92,215.8384319,6.489
6,12922.52,215.6064555,6.489
6,17304.4,215.6064555,6.489
6,11682.34,215.6064555,6.489
6,10381.87,215.6064555,6.489
6,10965.13,215.6064555,6.489
6,47236.86,215.6064555,6.489
6,20354.08,215.6064555,6.489
6,12687.22,215.6064555,6.489
6,11298.62,215.560463,6.489
6,11410.08,215.560463,6.489
6,10537.44,215.560463,6.489
6,18019.27,215.560463,6.489
6,14067.53,215.560463,6.489
6,20944.14,215.560463,6.489
6,43241.88,215.560463,6.489
6,10313.07,215.560463,6.489
6,12213.47,215.560463,6.489
6,12541.86,215.6539583,6.489
6,16171.18,215.6539583,6.489
6,10904.67,215.6539583,6.489
6,12195.35,215.6539583,6.489
6,19968.31,215.6539583,6.489
6,11739.48,215.6539583,6.489
6,51591.84,215.6539583,6.489
7,14075.53,215.7474537,6.529
7,11780.4,215.7474537,6.529
7,16921.65,215.7474537,6.529
7,10173.78,215.7474537,6.529
7,10113.24,215.7474537,6.529
7,21763.83,215.7474537,6.529
7,11285.85,215.7474537,6.529
7,69498.04,215.7474537,6.529
7,12476.74,215.7474537,6.529
7,10908.45,215.8409491,6.529
7,10212.96,215.8409491,6.529
7,51867.88,215.8409491,6.529
7,10790.09,215.8409491,6.529
7,16879.34,215.8409491,6.529
7,12446.75,215.8409491,6.529
7,21568.21,215.8409491,6.529
7,14373.94,215.8409491,6.529
7,11181.06,215.8409491,6.529
7,12708.1,215.8409491,6.529
7,10638.27,215.9250696,6.529
7,21030.01,215.9250696,6.529
7,12291.16,215.9250696,6.529
7,12068.92,215.9250696,6.529
7,48556.73,215.9250696,6.529
7,16539.38,215.9250696,6.529
7,52659.89,215.985753,6.529
7,10957.7,215.985753,6.529
7,20041.08,215.985753,6.529
7,12964.11,215.985753,6.529
7,17639.81,215.985753,6.529
7,12710.16,215.985753,6.529
7,10145.52,216.0464364,6.529
7,21606.47,216.0464364,6.529
7,44255.93,216.0464364,6.529
7,12265.76,216.0464364,6.529
7,16890.19,216.0464364,6.529
7,12547.7,216.0464364,6.529
8,10124.65,216.1071198,6.529
8,10749.45,216.1071198,6.529
8,17510.53,216.1071198,6.529
8,12730.58,216.1071198,6.529
8,55232.16,216.1071198,6.529
8,22606.21,216.1071198,6.529
8,11195.54,216.1071198,6.529
8,11372.41,216.1071198,6.529
8,10720.2,216.1071198,6.529
8,10727.15,216.1071198,6.529
8,12797.68,216.1071198,6.529
8,17757.18,216.1678032,6.529
8,21500.87,216.1678032,6.529
8,52676.41,216.1678032,6.529
8,10642.79,216.1678032,6.529
8,11501.35,216.1678032,6.529
8,11632.82,216.1678032,6.529
8,11071.02,216.2311855,6.529
8,60479.13,216.2311855,6.529
8,11268.91,216.2311855,6.529
8,15786.74,216.2311855,6.529
8,12569.25,216.2311855,6.529
8,22121.03,216.2311855,6.529
8,11474.41,216.2311855,6.529
8,10599.92,216.2311855,6.529
8,17995.36,216.2950176,6.529
8,12443.24,216.2950176,6.529
8,21634.82,216.2950176,6.529
8,17894.81,216.2950176,6.529
8,10386.89,216.2950176,6.529
8,13334.31,216.2950176,6.529
8,52937.06,216.2950176,6.529
9,57022.52,216.3588498,6.529
9,11050.34,216.3588498,6.529
9,13000.71,216.3588498,6.529
9,19544.83,216.3588498,6.529
9,13175.71,216.3588498,6.529
9,17550.13,216.3588498,6.529
9,22658.96,216.3588498,6.529
9,11127.2,216.3588498,6.529
9,10971.4,216.3588498,6.529
9,10482.68,216.3588498,6.529
9,60241.98,216.4226819,6.529
9,11103.55,216.4226819,6.529
9,13799.3,216.4226819,6.529
9,12857.16,216.4226819,6.529
9,20803.96,216.4226819,6.529
9,10986.49,216.4226819,6.529
9,12775.09,216.4226819,6.529
9,10930.79,216.4226819,6.529
9,10079.61,216.4226819,6.529
9,23130.51,216.4226819,6.529
9,14555.82,216.4226819,6.529
9,12647.97,216.6033083,6.529
9,10141.07,216.6033083,6.529
9,47805.59,216.6033083,6.529
9,10446.48,216.6033083,6.529
9,12035.27,216.6033083,6.529
9,20806.86,216.6033083,6.529
9,18529.73,216.6033083,6.529
9,12694.39,216.9396605,6.529
9,10443.83,216.9396605,6.529
9,10310.99,216.9396605,6.529
9,56689.91,216.9396605,6.529
9,17511.12,216.9396605,6.529
9,11921.13,216.9396605,6.529
9,21077.11,216.9396605,6.529
9,12327.21,216.9396605,6.529
9,13587.69,217.2760127,6.529
9,54934.49,217.2760127,6.529
9,11145.68,217.2760127,6.529
9,20006.63,217.2760127,6.529
9,17710.97,217.2760127,6.529
9,11540.7,217.2760127,6.529
9,12330.71,217.2760127,6.529
10,14200.37,217.6123648,6.3
10,55315.19,217.6123648,6.3
10,12293.55,217.6123648,6.3
10,10128.42,217.6123648,6.3
10,10038.53,217.6123648,6.3
10,12768.94,217.6123648,6.3
10,10429.34,217.6123648,6.3
10,21946.45,217.6123648,6.3
10,12812.93,217.6123648,6.3
10,19986.71,217.6123648,6.3
10,13331.6,217.9237458,6.3
10,50951.8,217.9237458,6.3
10,10269.42,217.9237458,6.3
10,10417.47,217.9237458,6.3
10,17428.71,217.9237458,6.3
10,19595.43,217.9237458,6.3
10,11748.71,217.9237458,6.3
10,10471.98,217.9237458,6.3
10,54429.31,218.0852999,6.3
10,10457.87,218.0852999,6.3
10,13207.91,218.0852999,6.3
10,13663.36,218.0852999,6.3
10,18901.23,218.0852999,6.3
10,10682.45,218.0852999,6.3
10,10684.43,218.0852999,6.3
10,19937.97,218.0852999,6.3
10,11745.74,218.0852999,6.3
10,12322.31,218.0852999,6.3
10,13681.22,218.2468539,6.3
10,12507.77,218.2468539,6.3
10,17677.87,218.2468539,6.3
10,14463.05,218.2468539,6.3
10,45146.95,218.2468539,6.3
10,18742.08,218.2468539,6.3
10,10497.97,218.2468539,6.3
10,11638.29,218.2468539,6.3
10,10085.09,218.2468539,6.3
11,14749.95,218.408408,6.3
11,13336.72,218.408408,6.3
11,19065.67,218.408408,6.3
11,16821.12,218.408408,6.3
11,15399.72,218.408408,6.3
11,10272.45,218.408408,6.3
11,19700.95,218.408408,6.3
11,69817.8,218.408408,6.3
11,10030.32,218.408408,6.3
11,12393.73,218.408408,6.3
11,11682.98,218.408408,6.3
11,12459.74,218.408408,6.3
11,14126.01,218.5699621,6.3
11,17902.75,218.5699621,6.3
11,13662.03,218.5699621,6.3
11,19447.42,218.5699621,6.3
11,11214.02,218.5699621,6.3
11,47828.97,218.5699621,6.3
11,12275.25,218.5699621,6.3
11,12349.79,218.5699621,6.3
11,10260.55,218.793912,6.3
11,12852.7,218.793912,6.3
11,17275.36,218.793912,6.3
11,18882.82,218.793912,6.3
11,13215.37,218.793912,6.3
11,11568.77,218.793912,6.3
11,55463.95,218.793912,6.3
11,10255.29,218.793912,6.3
11,11480.82,218.793912,6.3
11,18858.56,219.0428204,6.3
11,13134.34,219.0428204,6.3
11,10811.72,219.0428204,6.3
11,11192.08,219.0428204,6.3
11,27602.65,219.0428204,6.3
11,11472.12,219.0428204,6.3
11,14518.91,219.0428204,6.3
11,93517.72,219.0428204,6.3
11,54158.05,219.0428204,6.3
11,25326.74,219.0428204,6.3
11,10572.13,219.0428204,6.3
11,17676.22,219.0428204,6.3
11,15010.12,219.0428204,6.3
11,10072.19,219.0428204,6.3
11,11626.32,219.0428204,6.3
11,12580.96,219.0428204,6.3
12,17828.56,219.2917287,6.3
12,15202.49,219.2917287,6.3
12,11761.28,219.2917287,6.3
12,21784.74,219.2917287,6.3
12,10865.82,219.2917287,6.3
12,75041.78,219.2917287,6.3
12,13456.22,219.2917287,6.3
12,14037.12,219.2917287,6.3
12,11158.5,219.2917287,6.3
12,15807.99,219.2917287,6.3
12,11215.05,219.2917287,6.3
12,12088.53,219.2917287,6.3
12,11428.08,219.540637,6.3
12,14805.59,219.540637,6.3
12,10576.01,219.540637,6.3
12,10267.91,219.540637,6.3
12,10056.55,219.540637,6.3
12,12599.44,219.540637,6.3
12,17650.64,219.540637,6.3
12,12178.82,219.540637,6.3
12,64606.53,219.540637,6.3
12,12431.23,219.540637,6.3
12,10458.27,219.540637,6.3
12,19784.32,219.540637,6.3
12,12050.15,219.540637,6.3
12,12086.87,219.540637,6.3
12,11703.26,219.540637,6.3
12,10516.95,219.7596266,6.3
12,15496.17,219.7596266,6.3
12,18184.71,219.7596266,6.3
12,65607.76,219.7596266,6.3
12,10502.53,219.7596266,6.3
12,10992.63,219.7596266,6.3
12,13528.87,219.7596266,6.3
12,13771.47,219.7596266,6.3
12,15801.32,219.7596266,6.3
12,10668.66,219.7596266,6.3
12,20920.18,219.7596266,6.3
12,15344.65,219.7596266,6.3
12,15688.66,219.9387246,6.3
12,14096.87,219.9387246,6.3
12,10544.76,219.9387246,6.3
12,10144.02,219.9387246,6.3
12,15941.12,219.9387246,6.3
12,17702.22,219.9387246,6.3
12,16430.32,219.9387246,6.3
12,10183.34,219.9387246,6.3
12,18943.27,219.9387246,6.3
12,11922.26,219.9387246,6.3
12,57307.31,219.9387246,6.3
12,10079.77,219.9387246,6.3
12,21724.24,219.9387246,6.3
12,13133.4,219.9387246,6.3
12,24632.3,219.9387246,6.3
12,10640.26,219.9387246,6.3
12,24937.59,219.9387246,6.3
12,10931.78,219.9387246,6.3
12,13497.82,220.1178226,6.3
12,41489.5,220.1178226,6.3
12,16081.13,220.1178226,6.3
12,21656.11,220.1178226,6.3
12,11081.52,220.1178226,6.3
12,10107.45,220.1178226,6.3
12,12352.45,220.1178226,6.3
12,11321.38,220.1178226,6.3
12,20639.2,220.1178226,6.3
12,11346.01,220.1178226,6.3
12,12574.38,220.1178226,6.3
1,12323.01,220.2969205,5.943
1,14609.12,220.2969205,5.943
1,62878.56,220.2969205,5.943
1,18791.36,220.2969205,5.943
1,12652.75,220.2969205,5.943
1,21511.2,220.2969205,5.943
1,11440.36,220.2969205,5.943
1,11674.76,220.2969205,5.943
1,18065.31,220.4760185,5.943
1,13285.57,220.4760185,5.943
1,10379.01,220.4760185,5.943
1,10991.0,220.4760185,5.943
1,11954.09,220.4760185,5.943
1,56834.97,220.4760185,5.943
1,20764.63,220.4760185,5.943
1,11450.43,220.4760185,5.943
1,14188.77,220.5694104,5.943
1,18160.56,220.5694104,5.943
1,10496.62,220.5694104,5.943
1,57724.93,220.5694104,5.943
1,10230.91,220.5694104,5.943
1,11084.41,220.5694104,5.943
1,11762.25,220.5694104,5.943
1,20545.13,220.5694104,5.943
1,11466.29,220.6628023,5.943
1,10552.85,220.6628023,5.943
1,10529.95,220.6628023,5.943
1,66385.54,220.6628023,5.943
1,12411.21,220.6628023,5.943
1,17561.29,220.6628023,5.943
1,20860.92,220.6628023,5.943
2,13832.27,220.7561941,5.943
2,15979.18,220.7561941,5.943
2,72629.57,220.7561941,5.943
2,21854.27,220.7561941,5.943
2,10252.35,220.7561941,5.943
2,13081.04,220.7561941,5.943
2,12018.5,220.7561941,5.943
2,10347.56,220.7561941,5.943
2,10696.3,220.7561941,5.943
2,18025.92,220.7561941,5.943
2,12558.72,220.849586,5.943
2,11585.05,220.849586,5.943
2,21188.27,220.849586,5.943
2,15006.22,220.849586,5.943
2,60965.35,220.849586,5.943
2,18484.46,220.849586,5.943
2,14751.99,220.849586,5.943
2,13324.14,220.849586,5.943
2,21247.34,220.849586,5.943
2,10180.97,220.849586,5.943
2,11897.85,221.0106341,5.943
2,13834.89,221.0106341,5.943
2,21859.36,221.0106341,5.943
2,16925.06,221.0106341,5.943
2,14320.75,221.0106341,5.943
2,10348.22,221.0106341,5.943
2,14099.62,221.0106341,5.943
2,18728.98,221.0106341,5.943
2,55992.71,221.0106341,5.943
2,12760.09,221.0106341,5.943
2,14084.27,221.2224243,5.943
2,12094.86,221.2224243,5.943
2,11655.22,221.2224243,5.943
2,19285.63,221.2224243,5.943
2,11037.29,221.2224243,5.943
2,14104.45,221.2224243,5.943
2,10021.65,221.2224243,5.943
2,22220.68,221.2224243,5.943
2,49267.57,221.2224243,5.943
3,15148.59,221.4342146,5.943
3,11985.32,221.4342146,5.943
3,13784.99,221.4342146,5.943
3,20430.98,221.4342146,5.943
3,12042.37,221.4342146,5.943
3,20560.87,221.4342146,5.943
3,73893.5,221.4342146,5.943
3,15477.51,221.4342146,5.943
3,11463.98,221.4342146,5.943
3,13797.98,221.4342146,5.943
3,10166.71,221.4342146,5.943
3,11527.43,221.6460048,5.943
3,13935.31,221.6460048,5.943
3,11097.01,221.6460048,5.943
3,12576.85,221.6460048,5.943
3,20631.14,221.6460048,5.943
3,13694.0,221.6460048,5.943
3,12629.58,221.6460048,5.943
3,70816.16,221.6460048,5.943
3,13826.63,221.6460048,5.943
3,20072.15,221.6460048,5.943
3,14457.53,221.7989713,5.943
3,12127.65,221.7989713,5.943
3,19584.09,221.7989713,5.943
3,11191.8,221.7989713,5.943
3,19389.0,221.7989713,5.943
3,10664.49,221.7989713,5.943
3,10612.87,221.7989713,5.943
3,12075.98,221.7989713,5.943
3,14726.93,221.7989713,5.943
3,50490.77,221.7989713,5.943
3,13651.44,221.7989713,5.943
3,14419.64,221.8735063,5.943
3,10479.21,221.8735063,5.943
3,11148.34,221.8735063,5.943
3,18847.38,221.8735063,5.943
3,19919.58,221.8735063,5.943
3,11008.58,221.8735063,5.943
3,54979.65,221.8735063,5.943
3,12105.17,221.8735063,5.943
3,11362.17,221.8735063,5.943
3,11845.17,221.8735063,5.943
3,15472.25,221.8735063,5.943
3,14369.41,221.9480412,5.943
3,10440.49,221.9480412,5.943
3,12374.57,221.9480412,5.943
3,11075.77,221.9480412,5.943
3,11087.64,221.9480412,5.943
3,18170.71,221.9480412,5.943
3,19579.37,221.9480412,5.943
3,11590.52,221.9480412,5.943
3,60167.08,221.9480412,5.943
3,16400.42,221.9480412,5.943
4,15169.56,222.0225762,5.801
4,11930.65,222.0225762,5.801
4,20749.72,222.0225762,5.801
4,12664.53,222.0225762,5.801
4,20837.81,222.0225762,5.801
4,13415.25,222.0225762,5.801
4,12445.04,222.0225762,5.801
4,21462.44,222.0225762,5.801
4,12380.51,222.0225762,5.801
4,21004.49,222.0225762,5.801
4,11097.86,222.0225762,5.801
4,10340.0,222.0225762,5.801
4,75177.91,222.0225762,5.801
4,20715.72,222.0971111,5.801
4,10431.68,222.0971111,5.801
4,10523.28,222.0971111,5.801
4,21083.1,222.0971111,5.801
4,11752.46,222.0971111,5.801
4,17686.1,222.0971111,5.801
4,14492.85,222.0971111,5.801
4,13402.45,222.0971111,5.801
4,10250.67,222.0971111,5.801
4,10724.73,222.0971111,5.801
4,65169.11,222.0971111,5.801
4,11996.18,222.1512315,5.801
4,12458.91,222.1512315,5.801
4,14180.84,222.1512315,5.801
4,11794.82,222.1512315,5.801
4,19762.63,222.1512315,5.801
4,14980.69,222.1512315,5.801
4,63679.85,222.1512315,5.801
4,19571.02,222.1512315,5.801
4,10825.61,222.2053519,5.801
4,12600.3,222.2053519,5.801
4,20905.26,222.2053519,5.801
4,13010.08,222.2053519,5.801
4,11294.3,222.2053519,5.801
4,11429.65,222.2053519,5.801
4,14649.79,222.2053519,5.801
4,52160.34,222.2053519,5.801
4,19704.75,222.2053519,5.801
4,10253.43,222.2053519,5.801
5,13703.34,222.2594722,5.801
5,12493.5,222.2594722,5.801
5,22721.31,222.2594722,5.801
5,15843.99,222.2594722,5.801
5,15791.23,222.2594722,5.801
5,63010.58,222.2594722,5.801
5,10526.9,222.2594722,5.801
5,12578.06,222.2594722,5.801
5,22350.04,222.2594722,5.801
5,12582.38,222.2594722,5.801
5,10700.05,222.3135926,5.801
5,20266.03,222.3135926,5.801
5,12292.68,222.3135926,5.801
5,17533.02,222.3135926,5.801
5,11703.17,222.3135926,5.801
5,14887.96,222.3135926,5.801
5,10252.72,222.3135926,5.801
5,58189.16,222.3135926,5.801
5,10887.58,222.3135926,5.801
5,11324.79,222.3135926,5.801
5,20293.95,222.330443,5.801
5,12121.68,222.330443,5.801
5,10116.1,222.330443,5.801
5,12079.12,222.330443,5.801
5,19447.48,222.330443,5.801
5,11951.98,222.330443,5.801
5,15313.94,222.330443,5.801
5,56884.13,222.330443,5.801
5,10840.71,222.330443,5.801
5,10746.02,222.330443,5.801
5,22301.6,222.3323853,5.801
5,66035.54,222.3323853,5.801
5,12076.16,222.3323853,5.801
5,14233.83,222.3323853,5.801
5,13372.55,222.3323853,5.801
5,10401.48,222.3323853,5.801
5,10149.37,222.3323853,5.801
5,19986.34,222.3323853,5.801
5,11479.65,222.3323853,5.801
6,22442.97,222.3343277,5.801
6,13043.85,222.3343277,5.801
6,14923.22,222.3343277,5.801
6,13479.48,222.3343277,5.801
6,72229.88,222.3343277,5.801
6,10660.76,222.3343277,5.801
6,11659.31,222.3343277,5.801
6,12088.16,222.3343277,5.801
6,10168.23,222.3343277,5.801
6,19571.55,222.3343277,5.801
6,13640.91,222.33627,5.801
6,10409.37,222.33627,5.801
6,14737.56,222.33627,5.801
6,21211.18,222.33627,5.801
6,11157.51,222.33627,5.801
6,60441.33,222.33627,5.801
6,12772.54,222.33627,5.801
6,12379.45,222.33627,5.801
6,19683.38,222.33627,5.801
6,14931.98,222.3492901,5.801
6,21586.72,222.3492901,5.801
6,10131.32,222.3492901,5.801
6,10807.6,222.3492901,5.801
6,18679.32,222.3492901,5.801
6,12374.49,222.3492901,5.801
6,11112.86,222.3492901,5.801
6,11564.96,222.3492901,5.801
6,53158.53,222.3492901,5.801
6,14326.57,222.3900046,5.801
6,10968.99,222.3900046,5.801
6,10475.82,222.3900046,5.801
6,10065.83,222.3900046,5.801
6,10272.76,222.3900046,5.801
6,21920.46,222.3900046,5.801
6,10197.39,222.3900046,5.801
6,12594.58,222.3900046,5.801
6,10388.89,222.3900046,5.801
6,17356.06,222.3900046,5.801
6,11296.97,222.3900046,5.801
6,54444.95,222.3900046,5.801
6,10742.23,222.4307191,5.801
6,10740.16,222.4307191,5.801
6,13397.65,222.4307191,5.801
6,13877.96,222.4307191,5.801
6,14147.59,222.4307191,5.801
6,23321.14,222.4307191,5.801
6,12264.38,222.4307191,5.801
6,53934.19,222.4307191,5.801
6,11492.99,222.4307191,5.801
6,18755.8,222.4307191,5.801
7,11648.3,222.4714336,5.603
7,13490.35,222.4714336,5.603
7,11408.23,222.4714336,5.603
7,13349.65,222.4714336,5.603
7,13099.72,222.4714336,5.603
7,23277.56,222.4714336,5.603
7,12591.74,222.4714336,5.603
7,14085.6,222.4714336,5.603
7,10331.1,222.4714336,5.603
7,63947.14,222.4714336,5.603
7,18048.09,222.4714336,5.603
7,12380.57,222.5121481,5.603
7,11701.72,222.5121481,5.603
7,20492.17,222.5121481,5.603
7,10847.06,222.5121481,5.603
7,67850.23,222.5121481,5.603
7,14269.93,222.5121481,5.603
7,10564.59,222.5121481,5.603
7,17783.72,222.5121481,5.603
7,10447.41,222.5209358,5.603
7,12409.06,222.5209358,5.603
7,21628.42,222.5209358,5.603
7,11477.06,222.5209358,5.603
7,10646.28,222.5209358,5.603
7,13604.68,222.5209358,5.603
7,19176.45,222.5209358,5.603
7,63994.66,222.5209358,5.603
7,21704.2,222.5297234,5.603
7,11566.52,222.5297234,5.603
7,10221.7,222.5297234,5.603
7,11392.96,222.5297234,5.603
7,10146.25,222.5297234,5.603
7,63473.63,222.5297234,5.603
7,13779.86,222.5297234,5.603
7,19035.75,222.5297234,5.603
8,10418.98,222.5385111,5.603
8,12728.16,222.5385111,5.603
8,10745.13,222.5385111,5.603
8,13347.12,222.5385111,5.603
8,14327.61,222.5385111,5.603
